timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2022/08/16 11:28:15.219,132,POST - Login,400,Bad Request,Thread group name 1-1,text,false,,1712,374,1,1,https://www.google.com/,131,0,114
2022/08/16 11:28:31.212,287,POST - Login,200,OK,Thread group name 1-1,text,true,,14984,294,1,1,https://www.google.com/,284,0,105
2022/08/16 11:29:09.714,368,POST - Login,200,OK,Thread group name 1-1,text,true,,14998,294,1,1,https://www.google.com/,366,0,99
2022/08/16 11:30:47.591,393,GET - Homepage,200,OK,Thread group name 1-1,text,true,,582399,590,1,1,https://www.repubblica.it/,184,0,130
2022/08/16 11:30:47.591,184,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,,true,,516,293,1,1,https://repubblica.it/,184,0,130
2022/08/16 11:30:47.777,207,GET - Homepage-1,200,OK,Thread group name 1-1,text,true,,581883,297,1,1,https://www.repubblica.it/,136,0,102
2022/08/16 11:32:13.708,34495,GET - Homepage,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Socket closed,Thread group name 1-1,text,false,,6421,613,1,1,https://consent.google.com/ml?continue=https://www.google.com/&gl=IT&m=0&pc=shp&uxe=eomtse&hl=it&src=1,512,0,391
2022/08/16 11:32:13.708,512,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,text,true,,881,290,1,1,https://google.com/,512,0,391
2022/08/16 11:32:14.222,322,GET - Homepage-1,302,Found,Thread group name 1-1,text,true,,1365,323,1,1,https://www.google.com/,322,0,83
2022/08/16 11:32:14.546,33657,GET - Homepage-2,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Socket closed,Thread group name 1-1,text,false,,4175,0,1,1,https://consent.google.com/ml?continue=https://www.google.com/&gl=IT&m=0&pc=shp&uxe=eomtse&hl=it&src=1,0,0,158
2022/08/16 11:33:04.851,10203,GET - Homepage,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Socket closed,Thread group name 1-1,text,false,,6420,613,1,1,https://consent.google.com/ml?continue=https://www.google.com/&gl=IT&m=0&pc=shp&uxe=eomtse&hl=it&src=1,206,0,85
2022/08/16 11:33:04.851,206,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,text,true,,881,290,1,1,https://google.com/,206,0,85
2022/08/16 11:33:05.058,224,GET - Homepage-1,302,Found,Thread group name 1-1,text,true,,1364,323,1,1,https://www.google.com/,224,0,83
2022/08/16 11:33:05.283,9771,GET - Homepage-2,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Socket closed,Thread group name 1-1,text,false,,4175,0,1,1,https://consent.google.com/ml?continue=https://www.google.com/&gl=IT&m=0&pc=shp&uxe=eomtse&hl=it&src=1,0,0,84
2022/08/16 11:33:28.131,401,GET - Homepage,200,OK,Thread group name 1-1,text,true,,582603,590,1,1,https://www.repubblica.it/,161,0,110
2022/08/16 11:33:28.131,161,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,,true,,516,293,1,1,https://repubblica.it/,161,0,110
2022/08/16 11:33:28.293,239,GET - Homepage-1,200,OK,Thread group name 1-1,text,true,,582087,297,1,1,https://www.repubblica.it/,149,0,128
2022/08/16 11:33:39.901,292,GET - Homepage,200,OK,Thread group name 1-1,text,true,,582476,590,1,1,https://www.repubblica.it/,113,0,62
2022/08/16 11:33:39.901,113,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,,true,,516,293,1,1,https://repubblica.it/,113,0,62
2022/08/16 11:33:40.015,178,GET - Homepage-1,200,OK,Thread group name 1-1,text,true,,581960,297,1,1,https://www.repubblica.it/,76,0,55
2022/08/16 11:36:19.285,406,GET - Homepage,200,OK,Thread group name 1-1,text,true,,582389,590,1,1,https://www.repubblica.it/,171,0,117
2022/08/16 11:36:19.285,171,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,,true,,516,293,1,1,https://repubblica.it/,171,0,117
2022/08/16 11:36:19.457,234,GET - Homepage-1,200,OK,Thread group name 1-1,text,true,,581873,297,1,1,https://www.repubblica.it/,146,0,124
2022/08/16 11:40:42.101,347,GET - Homepage,200,OK,Thread group name 1-1,text,true,,582365,590,1,1,https://www.repubblica.it/,169,0,115
2022/08/16 11:40:42.101,169,GET - Homepage-0,301,Moved Permanently,Thread group name 1-1,,true,,516,293,1,1,https://repubblica.it/,169,0,115
2022/08/16 11:40:42.271,177,GET - Homepage-1,200,OK,Thread group name 1-1,text,true,,581849,297,1,1,https://www.repubblica.it/,102,0,80
2023/02/21 16:10:25.527,383,GET - Homepage,200,,Thread group name 1-1,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,244,0,37
2023/02/21 16:10:25.527,246,GET - Homepage-0,302,,Thread group name 1-1,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,244,0,37
2023/02/21 16:10:25.778,132,GET - Homepage-1,200,,Thread group name 1-1,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,132,0,0
2023/02/21 16:11:24.361,340,GET - Homepage,200,,Thread group name 1-1,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,214,0,47
2023/02/21 16:11:24.361,214,GET - Homepage-0,302,,Thread group name 1-1,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,214,0,47
2023/02/21 16:11:24.575,126,GET - Homepage-1,200,,Thread group name 1-1,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,126,0,0
2023/02/21 16:11:24.867,319,GET - Homepage,200,,Thread group name 1-2,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,208,0,76
2023/02/21 16:11:24.867,208,GET - Homepage-0,302,,Thread group name 1-2,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,208,0,76
2023/02/21 16:11:25.075,111,GET - Homepage-1,200,,Thread group name 1-2,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,111,0,0
2023/02/21 16:11:25.360,304,GET - Homepage,200,,Thread group name 1-3,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,197,0,38
2023/02/21 16:11:25.360,197,GET - Homepage-0,302,,Thread group name 1-3,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,197,0,38
2023/02/21 16:11:25.557,107,GET - Homepage-1,200,,Thread group name 1-3,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,107,0,0
2023/02/21 16:11:25.862,329,GET - Homepage,200,,Thread group name 1-4,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,211,0,56
2023/02/21 16:11:25.862,211,GET - Homepage-0,302,,Thread group name 1-4,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,211,0,56
2023/02/21 16:11:26.073,118,GET - Homepage-1,200,,Thread group name 1-4,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,118,0,0
2023/02/21 16:11:26.362,312,GET - Homepage,200,,Thread group name 1-5,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,194,0,78
2023/02/21 16:11:26.362,194,GET - Homepage-0,302,,Thread group name 1-5,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,194,0,78
2023/02/21 16:11:26.556,118,GET - Homepage-1,200,,Thread group name 1-5,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,118,0,0
2023/02/21 16:11:26.860,313,GET - Homepage,200,,Thread group name 1-6,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,213,0,97
2023/02/21 16:11:26.860,213,GET - Homepage-0,302,,Thread group name 1-6,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,213,0,97
2023/02/21 16:11:27.073,100,GET - Homepage-1,200,,Thread group name 1-6,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,100,0,0
2023/02/21 16:11:27.361,325,GET - Homepage,200,,Thread group name 1-7,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,247,0,44
2023/02/21 16:11:27.361,247,GET - Homepage-0,302,,Thread group name 1-7,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,247,0,44
2023/02/21 16:11:27.608,78,GET - Homepage-1,200,,Thread group name 1-7,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,78,0,0
2023/02/21 16:11:27.863,429,GET - Homepage,200,,Thread group name 1-8,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,280,0,106
2023/02/21 16:11:27.863,280,GET - Homepage-0,302,,Thread group name 1-8,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,280,0,106
2023/02/21 16:11:28.143,149,GET - Homepage-1,200,,Thread group name 1-8,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,149,0,0
2023/02/21 16:11:28.362,260,GET - Homepage,200,,Thread group name 1-9,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,199,0,70
2023/02/21 16:11:28.362,199,GET - Homepage-0,302,,Thread group name 1-9,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,199,0,70
2023/02/21 16:11:28.562,60,GET - Homepage-1,200,,Thread group name 1-9,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,60,0,0
2023/02/21 16:11:28.861,382,GET - Homepage,200,,Thread group name 1-10,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,262,0,40
2023/02/21 16:11:28.861,262,GET - Homepage-0,302,,Thread group name 1-10,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,262,0,40
2023/02/21 16:11:29.123,120,GET - Homepage-1,200,,Thread group name 1-10,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,120,0,0
2023/02/21 16:11:29.361,318,GET - Homepage,200,,Thread group name 1-11,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,221,0,35
2023/02/21 16:11:29.361,221,GET - Homepage-0,302,,Thread group name 1-11,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,221,0,35
2023/02/21 16:11:29.582,97,GET - Homepage-1,200,,Thread group name 1-11,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,97,0,0
2023/02/21 16:11:29.860,319,GET - Homepage,200,,Thread group name 1-12,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,209,0,43
2023/02/21 16:11:29.860,209,GET - Homepage-0,302,,Thread group name 1-12,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,209,0,43
2023/02/21 16:11:30.069,110,GET - Homepage-1,200,,Thread group name 1-12,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,109,0,0
2023/02/21 16:11:30.361,295,GET - Homepage,200,,Thread group name 1-13,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,190,0,34
2023/02/21 16:11:30.361,190,GET - Homepage-0,302,,Thread group name 1-13,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,190,0,34
2023/02/21 16:11:30.551,105,GET - Homepage-1,200,,Thread group name 1-13,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,105,0,0
2023/02/21 16:11:30.860,371,GET - Homepage,200,,Thread group name 1-14,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,264,0,59
2023/02/21 16:11:30.860,264,GET - Homepage-0,302,,Thread group name 1-14,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,264,0,59
2023/02/21 16:11:31.124,107,GET - Homepage-1,200,,Thread group name 1-14,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,107,0,0
2023/02/21 16:11:31.361,342,GET - Homepage,200,,Thread group name 1-15,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,243,0,44
2023/02/21 16:11:31.361,243,GET - Homepage-0,302,,Thread group name 1-15,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,243,0,44
2023/02/21 16:11:31.605,98,GET - Homepage-1,200,,Thread group name 1-15,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,98,0,0
2023/02/21 16:11:31.862,295,GET - Homepage,200,,Thread group name 1-16,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,191,0,36
2023/02/21 16:11:31.862,191,GET - Homepage-0,302,,Thread group name 1-16,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,191,0,36
2023/02/21 16:11:32.052,105,GET - Homepage-1,200,,Thread group name 1-16,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,105,0,0
2023/02/21 16:11:32.360,309,GET - Homepage,200,,Thread group name 1-17,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,199,0,79
2023/02/21 16:11:32.360,199,GET - Homepage-0,302,,Thread group name 1-17,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,199,0,79
2023/02/21 16:11:32.559,110,GET - Homepage-1,200,,Thread group name 1-17,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,110,0,0
2023/02/21 16:11:32.860,369,GET - Homepage,200,,Thread group name 1-18,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,214,0,102
2023/02/21 16:11:32.860,214,GET - Homepage-0,302,,Thread group name 1-18,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,214,0,102
2023/02/21 16:11:33.074,155,GET - Homepage-1,200,,Thread group name 1-18,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,155,0,0
2023/02/21 16:11:33.359,314,GET - Homepage,200,,Thread group name 1-19,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,196,0,67
2023/02/21 16:11:33.359,196,GET - Homepage-0,302,,Thread group name 1-19,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,196,0,67
2023/02/21 16:11:33.555,118,GET - Homepage-1,200,,Thread group name 1-19,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,118,0,0
2023/02/21 16:11:33.861,363,GET - Homepage,200,,Thread group name 1-20,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,212,0,97
2023/02/21 16:11:33.861,212,GET - Homepage-0,302,,Thread group name 1-20,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,212,0,97
2023/02/21 16:11:34.073,151,GET - Homepage-1,200,,Thread group name 1-20,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,151,0,0
2023/02/24 11:14:20.838,392,GET - Homepage,200,,Thread group name 1-1,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,275,0,122
2023/02/24 11:14:20.838,278,GET - Homepage-0,302,,Thread group name 1-1,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,275,0,122
2023/02/24 11:14:21.118,112,GET - Homepage-1,200,,Thread group name 1-1,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,112,0,0
2023/02/24 11:14:21.275,497,GET - Homepage,200,,Thread group name 1-2,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,339,0,107
2023/02/24 11:14:21.275,339,GET - Homepage-0,302,,Thread group name 1-2,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,339,0,107
2023/02/24 11:14:21.614,158,GET - Homepage-1,200,,Thread group name 1-2,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,158,0,0
2023/02/24 11:14:21.775,467,GET - Homepage,200,,Thread group name 1-3,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,310,0,123
2023/02/24 11:14:21.775,310,GET - Homepage-0,302,,Thread group name 1-3,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,310,0,123
2023/02/24 11:14:22.085,157,GET - Homepage-1,200,,Thread group name 1-3,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,157,0,0
2023/02/24 11:14:22.273,444,GET - Homepage,200,,Thread group name 1-4,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,304,0,74
2023/02/24 11:14:22.273,304,GET - Homepage-0,302,,Thread group name 1-4,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,304,0,74
2023/02/24 11:14:22.577,140,GET - Homepage-1,200,,Thread group name 1-4,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,140,0,0
2023/02/24 11:14:22.773,487,GET - Homepage,200,,Thread group name 1-5,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,349,0,78
2023/02/24 11:14:22.773,349,GET - Homepage-0,302,,Thread group name 1-5,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,349,0,78
2023/02/24 11:14:23.122,138,GET - Homepage-1,200,,Thread group name 1-5,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,138,0,0
2023/02/24 11:14:23.275,1043,GET - Homepage,200,,Thread group name 1-6,text,true,,451,723,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,447,0,173
2023/02/24 11:14:23.275,447,GET - Homepage-0,302,,Thread group name 1-6,,true,,209,361,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,447,0,173
2023/02/24 11:14:23.722,596,GET - Homepage-1,200,,Thread group name 1-6,text,true,,242,362,3,3,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,596,0,0
2023/02/24 11:14:24.276,396,GET - Homepage,200,,Thread group name 1-8,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,284,0,120
2023/02/24 11:14:24.276,284,GET - Homepage-0,302,,Thread group name 1-8,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,284,0,120
2023/02/24 11:14:23.785,886,GET - Homepage,200,,Thread group name 1-7,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,697,0,533
2023/02/24 11:14:24.560,112,GET - Homepage-1,200,,Thread group name 1-8,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,112,0,0
2023/02/24 11:14:23.785,697,GET - Homepage-0,302,,Thread group name 1-7,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,697,0,533
2023/02/24 11:14:24.482,189,GET - Homepage-1,200,,Thread group name 1-7,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,189,0,0
2023/02/24 11:14:24.775,495,GET - Homepage,200,,Thread group name 1-9,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,346,0,180
2023/02/24 11:14:24.775,346,GET - Homepage-0,302,,Thread group name 1-9,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,346,0,180
2023/02/24 11:14:25.122,148,GET - Homepage-1,200,,Thread group name 1-9,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,148,0,0
2023/02/24 11:14:25.274,535,GET - Homepage,200,,Thread group name 1-10,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,400,0,203
2023/02/24 11:14:25.274,400,GET - Homepage-0,302,,Thread group name 1-10,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,400,0,203
2023/02/24 11:14:25.674,135,GET - Homepage-1,200,,Thread group name 1-10,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,135,0,0
2023/02/24 11:14:25.777,387,GET - Homepage,200,,Thread group name 1-11,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,285,0,104
2023/02/24 11:14:25.777,285,GET - Homepage-0,302,,Thread group name 1-11,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,285,0,104
2023/02/24 11:14:26.062,102,GET - Homepage-1,200,,Thread group name 1-11,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,102,0,0
2023/02/24 11:14:26.275,491,GET - Homepage,200,,Thread group name 1-12,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,288,0,121
2023/02/24 11:14:26.275,288,GET - Homepage-0,302,,Thread group name 1-12,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,288,0,121
2023/02/24 11:14:26.563,203,GET - Homepage-1,200,,Thread group name 1-12,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,203,0,0
2023/02/24 11:14:26.776,596,GET - Homepage,200,,Thread group name 1-13,text,true,,451,723,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,456,0,180
2023/02/24 11:14:26.776,456,GET - Homepage-0,302,,Thread group name 1-13,,true,,209,361,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,456,0,180
2023/02/24 11:14:27.232,140,GET - Homepage-1,200,,Thread group name 1-13,text,true,,242,362,2,2,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,140,0,0
2023/02/24 11:14:27.274,501,GET - Homepage,200,,Thread group name 1-14,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,284,0,98
2023/02/24 11:14:27.274,284,GET - Homepage-0,302,,Thread group name 1-14,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,284,0,98
2023/02/24 11:14:27.558,217,GET - Homepage-1,200,,Thread group name 1-14,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,217,0,0
2023/02/24 11:14:27.776,431,GET - Homepage,200,,Thread group name 1-15,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,291,0,114
2023/02/24 11:14:27.776,291,GET - Homepage-0,302,,Thread group name 1-15,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,291,0,114
2023/02/24 11:14:28.067,140,GET - Homepage-1,200,,Thread group name 1-15,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,140,0,0
2023/02/24 11:14:28.276,489,GET - Homepage,200,,Thread group name 1-16,text,true,,451,723,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,364,0,131
2023/02/24 11:14:28.276,364,GET - Homepage-0,302,,Thread group name 1-16,,true,,209,361,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck,364,0,131
2023/02/24 11:14:28.640,125,GET - Homepage-1,200,,Thread group name 1-16,text,true,,242,362,1,1,http://sample-webapp-8080-tcp-okd4-training.apps.test-cluster.dedalus.red.com/healthcheck/,125,0,0
